Day of week;Day of month;Month ;Year;Hour;Appliances;lights;RH_1;RH_2;RH_3;RH_4;RH_5;RH_6;RH_7;RH_8;RH_9;RH_out;T1;T2;T3;T4;T5;T6;T7;T8;T9;T_out;Press_mm_hg;Windspeed;Visibility;Tdewpoint;
Πέμπτη;4;February;2016;:20:00 πμ;80;0;43,46%;42,34%;43,27%;42,29%;56,00%;95,00%;38,28%;47,53%;47,73%;93,00%;20,79;20,00;21,75;20,10;18,70;3,56;18,39;21,16;18,32;4,00;763,1;6,00;47,67;2,97;
Πέμπτη;4;February;2016;:30:00 πμ;60;10;43,72%;42,50%;43,19%;42,43%;56,00%;95,09%;38,29%;47,45%;47,66%;93,50%;20,79;20,00;21,74;20,10;18,70;3,79;18,39;21,10;18,39;4,00;763,0;6,00;51,50;3,05;
Πέμπτη;4;February;2016;:40:00 πμ;60;20;43,66%;42,63%;42,83%;42,53%;55,95%;95,23%;38,34%;47,33%;47,59%;94,00%;20,79;20,00;21,68;20,10;18,70;3,86;18,39;21,10;18,39;4,00;762,8;6,00;55,33;3,13;
Πέμπτη;4;February;2016;:50:00 πμ;50;20;43,72%;42,70%;42,99%;42,80%;55,77%;95,37%;38,11%;47,09%;47,43%;94,50%;20,79;19,89;21,64;20,23;18,70;4,03;18,38;21,07;18,39;4,00;762,7;6,00;59,17;3,22;
Πέμπτη;4;February;2016;:00:00 πμ;50;20;43,72%;42,57%;43,01%;42,97%;55,53%;95,57%;37,84%;46,63%;47,29%;95,00%;20,79;19,96;21,61;20,66;18,70;4,17;18,30;21,00;18,32;4,00;762,6;6,00;63,00;3,30;
Πέμπτη;4;February;2016;:10:00 πμ;60;10;43,39%;42,47%;43,00%;42,90%;55,19%;95,73%;37,72%;46,33%;47,16%;95,17%;20,79;19,96;21,60;20,86;18,66;4,26;18,29;20,97;18,32;4,08;762,4;6,33;61,83;3,40;
Πέμπτη;4;February;2016;:20:00 πμ;170;10;43,16%;42,33%;42,85%;42,56%;54,95%;95,80%;37,65%;46,09%;47,03%;95,33%;20,79;19,89;21,59;20,89;18,67;4,33;18,29;20,89;18,32;4,17;762,2;6,67;60,67;3,50;
Πέμπτη;4;February;2016;:30:00 πμ;350;0;43,09%;42,20%;42,38%;42,10%;54,75%;95,93%;37,59%;45,89%;46,76%;95,50%;20,79;19,89;21,53;20,82;18,63;4,47;18,29;20,88;18,32;4,25;762,1;7,00;59,50;3,60;
Πέμπτη;4;February;2016;:40:00 πμ;140;0;45,76%;42,33%;42,46%;41,76%;54,61%;96,03%;37,52%;45,61%;46,57%;95,67%;20,79;19,89;21,43;20,76;18,62;4,53;18,29;20,86;18,32;4,33;762,0;7,33;58,33;3,70;
Πέμπτη;4;February;2016;:50:00 πμ;80;0;45,70%;42,50%;42,47%;41,57%;54,47%;96,16%;37,50%;45,38%;46,34%;95,83%;20,86;19,86;21,39;20,63;18,60;4,59;18,23;20,82;18,29;4,42;761,8;7,67;57,17;3,80;
Πέμπτη;4;February;2016;0:00;50;0;44,86%;42,63%;42,43%;41,40%;54,31%;96,40%;37,52%;45,20%;46,13%;96,00%;20,79;19,86;21,39;20,60;18,60;4,69;18,24;20,79;18,29;4,50;761,7;8,00;56,00;3,90;
Πέμπτη;4;February;2016;0:10;40;0;44,66%;42,63%;42,41%;41,33%;54,14%;96,40%;37,52%;45,02%;45,93%;96,00%;20,79;19,86;21,39;20,53;18,60;4,69;18,22;20,76;18,29;4,60;761,6;7,83;56,17;4,00;
Πέμπτη;4;February;2016;0:20;50;0;44,47%;42,56%;42,38%;41,29%;53,99%;96,53%;37,50%;44,93%;45,76%;96,00%;20,79;19,79;21,37;20,50;18,60;4,83;18,20;20,70;18,29;4,70;761,6;7,67;56,33;4,10;
Πέμπτη;4;February;2016;0:30;60;10;44,40%;42,50%;42,32%;41,16%;53,87%;96,66%;37,50%;44,80%;45,70%;96,00%;20,79;19,79;21,29;20,43;18,60;4,90;18,20;20,70;18,29;4,80;761,6;7,50;56,50;4,20;
Πέμπτη;4;February;2016;0:40;60;30;44,66%;42,56%;42,33%;41,40%;53,74%;96,76%;37,52%;44,73%;45,50%;96,00%;20,76;19,79;21,29;20,39;18,60;5,03;18,20;20,69;18,23;4,90;761,5;7,33;56,67;4,30;
Πέμπτη;4;February;2016;0:50;60;20;44,73%;42,50%;42,40%;41,62%;53,59%;96,90%;37,59%;44,56%;45,43%;96,00%;20,70;19,79;21,29;20,39;18,60;5,09;18,20;20,61;18,23;5,00;761,5;7,17;56,83;4,40;
Πέμπτη;4;February;2016;1:00;80;20;44,55%;42,50%;42,46%;41,97%;53,50%;96,93%;37,65%;44,50%;45,20%;96,00%;20,70;19,79;21,29;20,46;18,60;5,23;18,19;20,60;18,20;5,10;761,5;7,00;57,00;4,50;
Πέμπτη;4;February;2016;1:10;70;20;44,53%;42,40%;42,52%;42,13%;53,42%;97,06%;37,72%;44,50%;45,13%;96,00%;20,70;19,79;21,29;20,50;18,60;5,37;18,17;20,58;18,20;5,30;761,4;7,00;54,17;4,70;
Πέμπτη;4;February;2016;1:20;70;20;44,59%;42,40%;42,57%;42,20%;53,24%;97,30%;37,82%;44,50%;45,06%;96,00%;20,70;19,79;21,30;20,50;18,60;5,53;18,20;20,53;18,20;5,50;761,4;7,00;51,33;4,90;
Πέμπτη;4;February;2016;1:30;90;30;44,59%;42,34%;42,59%;42,33%;53,14%;97,30%;37,91%;44,50%;45,00%;96,00%;20,70;19,84;21,31;20,53;18,60;5,66;18,20;20,50;18,20;5,70;761,4;7,00;48,50;5,10;
Πέμπτη;4;February;2016;1:40;60;30;44,66%;42,26%;42,60%;42,40%;53,00%;97,43%;38,00%;44,52%;45,00%;96,00%;20,70;19,79;21,29;20,60;18,60;5,83;18,14;20,50;18,20;5,90;761,4;7,00;45,67;5,30;
Πέμπτη;4;February;2016;1:50;50;20;44,86%;42,26%;42,68%;42,50%;52,91%;97,52%;38,18%;44,58%;44,93%;96,00%;20,70;19,86;21,29;20,60;18,60;6,02;18,14;20,48;18,20;6,10;761,4;7,00;42,83;5,50;
Πέμπτη;4;February;2016;14:00;470;30;44,79%;42,26%;42,70%;42,56%;52,80%;97,66%;38,26%;44,59%;44,97%;96,00%;20,63;19,86;21,29;20,60;18,60;6,26;18,10;20,43;18,20;6,30;761,3;7,00;40,00;5,70;
Πέμπτη;4;February;2016;14:10;600;10;45,86%;42,26%;42,75%;42,79%;52,76%;97,96%;38,44%;44,59%;44,90%;95,83%;20,70;19,86;21,27;20,70;18,60;6,63;18,10;20,39;18,20;6,53;761,3;6,67;38,00;5,90;
Πέμπτη;4;February;2016;14:20;330;10;47,73%;42,36%;43,23%;42,79%;52,70%;98,16%;38,64%;44,70%;44,93%;95,67%;20,70;19,86;21,40;20,70;18,60;7,09;18,10;20,39;18,20;6,77;761,3;6,33;36,00;6,10;
Πέμπτη;4;February;2016;14:30;260;0;46,83%;42,69%;44,25%;42,50%;52,76%;98,26%;38,84%;44,84%;45,00%;95,50%;20,79;19,86;21,71;20,60;18,59;7,46;18,16;20,35;18,20;7,00;761,3;6,00;34,00;6,30;
Πέμπτη;4;February;2016;14:40;240;0;46,69%;42,93%;45,01%;42,56%;52,79%;98,40%;39,04%;45,00%;45,00%;95,33%;20,79;19,93;22,10;20,53;18,57;7,66;18,13;20,36;18,20;7,23;761,3;5,67;32,00;6,50;
Πέμπτη;4;February;2016;14:50;220;10;46,36%;43,13%;45,48%;42,66%;52,72%;98,43%;39,21%;45,12%;45,06%;95,17%;20,89;20,07;22,41;20,50;18,59;7,87;18,18;20,35;18,20;7,47;761,3;5,33;30,00;6,70;
Πέμπτη;4;February;2016;:00:00 μμ;260;10;45,82%;43,23%;45,49%;42,86%;52,70%;98,56%;39,41%;45,26%;45,15%;95,00%;20,96;20,23;22,59;20,50;18,58;8,07;18,16;20,33;18,20;7,70;761,2;5,00;28,00;6,90;
Πέμπτη;4;February;2016;:10:00 μμ;300;20;45,62%;43,23%;45,46%;43,10%;52,70%;98,66%;39,62%;45,44%;45,23%;94,17%;21,03;20,36;22,75;20,50;18,60;8,26;18,20;20,29;18,20;8,00;761,3;5,50;28,17;7,07;
Πέμπτη;4;February;2016;:20:00 μμ;70;10;45,16%;43,26%;45,34%;43,49%;52,70%;98,80%;39,82%;45,60%;45,29%;93,33%;21,10;20,43;22,96;20,50;18,58;8,53;18,20;20,29;18,20;8,30;761,3;6,00;28,33;7,23;
Πέμπτη;4;February;2016;:30:00 μμ;60;20;44,96%;43,00%;45,07%;43,59%;52,73%;98,93%;40,08%;45,79%;45,40%;92,50%;21,13;20,50;23,09;20,46;18,60;8,87;18,20;20,29;18,20;8,60;761,3;6,50;28,50;7,40;
Πέμπτη;4;February;2016;:40:00 μμ;70;20;44,57%;42,86%;44,46%;43,59%;52,74%;99,06%;40,31%;45,97%;45,47%;91,67%;21,20;20,50;23,00;20,39;18,57;9,20;18,20;20,29;18,20;8,90;761,4;7,00;28,67;7,57;
Πέμπτη;4;February;2016;:50:00 μμ;70;30;44,36%;42,73%;44,11%;43,73%;52,63%;98,80%;40,51%;46,07%;45,59%;90,83%;21,23;20,50;22,84;20,39;18,52;9,50;18,20;20,23;18,20;9,20;761,4;7,50;28,83;7,73;
Πέμπτη;4;February;2016;:00:00 μμ;110;20;44,70%;42,59%;43,94%;43,79%;52,56%;98,80%;40,71%;46,20%;45,66%;90,00%;21,29;20,60;22,77;20,39;18,50;9,50;18,20;20,21;18,20;9,50;761,5;8,00;29,00;7,90;
Πέμπτη;4;February;2016;:10:00 μμ;180;20;45,43%;42,66%;43,60%;43,84%;52,56%;98,96%;40,96%;46,34%;45,79%;90,17%;21,29;20,60;22,67;20,39;18,50;9,57;18,20;20,20;18,20;9,50;761,5;7,50;30,83;7,93;
Πέμπτη;4;February;2016;:20:00 μμ;170;20;45,37%;42,73%;43,35%;44,03%;52,58%;99,16%;41,19%;46,48%;45,93%;90,33%;21,36;20,60;22,54;20,29;18,50;9,43;18,20;20,20;18,20;9,50;761,5;7,00;32,67;7,97;
Πέμπτη;4;February;2016;:30:00 μμ;50;30;45,47%;42,86%;43,40%;44,16%;52,61%;99,19%;41,36%;46,73%;46,50%;90,50%;21,39;20,60;22,50;20,29;18,50;9,30;18,22;20,20;18,20;9,50;761,6;6,50;34,50;8,00;
Πέμπτη;4;February;2016;:40:00 μμ;50;20;45,26%;43,27%;43,40%;44,29%;52,81%;99,12%;41,48%;47,12%;47,50%;90,67%;21,39;20,70;22,49;20,29;18,50;9,30;18,20;20,20;18,26;9,50;761,6;6,00;36,33;8,03;
Πέμπτη;4;February;2016;:50:00 μμ;60;20;45,40%;43,57%;43,40%;44,29%;53,06%;99,05%;41,63%;47,22%;47,79%;90,83%;21,46;20,87;22,40;20,29;18,50;9,30;18,23;20,20;18,29;9,50;761,6;5,50;38,17;8,07;
Πέμπτη;4;February;2016;:00:00 μμ;60;20;45,66%;43,83%;43,45%;44,43%;53,36%;98,97%;41,73%;47,28%;47,86%;91,00%;21,63;21,07;22,40;20,29;18,50;9,33;18,24;20,19;18,29;9,50;761,7;5,00;40,00;8,10;
Πέμπτη;4;February;2016;:10:00 μμ;60;20;45,53%;43,97%;43,51%;44,69%;53,58%;98,97%;41,89%;47,29%;47,90%;90,17%;21,76;21,32;22,40;20,29;18,50;9,46;18,29;20,17;18,29;9,60;761,7;5,33;40,00;8,07;
Πέμπτη;4;February;2016;:20:00 μμ;60;20;45,47%;43,97%;43,56%;45,23%;53,81%;99,12%;41,90%;47,29%;47,90%;89,33%;21,93;21,46;22,39;20,32;18,55;9,63;18,35;20,20;18,29;9,70;761,8;5,67;40,00;8,03;
Πέμπτη;4;February;2016;:30:00 μμ;70;0;45,33%;43,56%;43,63%;45,43%;53,86%;99,26%;41,90%;47,29%;47,90%;88,50%;22,00;21,60;22,39;20,39;18,57;9,82;18,39;20,20;18,36;9,80;761,8;6,00;40,00;8,00;
Πέμπτη;4;February;2016;:40:00 μμ;80;10;45,33%;43,36%;43,61%;45,63%;53,82%;99,30%;41,94%;47,38%;47,90%;87,67%;22,03;21,67;22,39;20,39;18,54;1,00;18,39;20,20;18,29;9,90;761,9;6,33;40,00;7,97;
Πέμπτη;4;February;2016;:50:00 μμ;90;0;45,86%;43,46%;43,69%;45,43%;53,98%;99,23%;41,99%;48,21%;47,90%;86,83%;22,10;21,82;22,39;20,39;18,59;1,00;18,39;20,23;18,39;1,00;762,0;6,67;40,00;7,93;
Πέμπτη;4;February;2016;:00:00 μμ;90;0;46,19%;43,59%;43,79%;45,33%;54,15%;99,03%;41,99%;49,10%;47,90%;86,00%;22,20;21,89;22,39;20,39;18,60;1,00;18,39;20,31;18,39;1,01;762,1;7,00;40,00;7,90;
Πέμπτη;4;February;2016;:10:00 μμ;100;0;45,86%;43,47%;43,79%;45,33%;54,26%;98,63%;42,00%;49,73%;47,90%;86,17%;22,26;22,00;22,38;20,39;18,60;1,01;18,39;20,50;18,39;1,01;762,1;6,67;40,00;7,88;
Πέμπτη;4;February;2016;:20:00 μμ;90;0;45,53%;43,47%;43,79%;45,26%;54,37%;97,87%;42,00%;50,29%;47,90%;86,33%;22,32;22,07;22,30;20,39;18,60;1,01;18,39;20,61;18,39;1,00;762,2;6,33;40,00;7,87;
Πέμπτη;4;February;2016;:30:00 μμ;100;0;45,33%;43,40%;43,81%;45,20%;54,42%;97,33%;42,00%;50,63%;47,83%;86,50%;22,39;22,10;22,29;20,39;18,60;1,00;18,39;20,73;18,39;9,95;762,2;6,00;40,00;7,85;
Πέμπτη;4;February;2016;:40:00 μμ;100;0;44,99%;43,13%;43,88%;45,27%;54,42%;95,79%;42,00%;50,86%;47,79%;86,67%;22,39;22,10;22,29;20,39;18,60;1,00;18,39;20,81;18,39;9,90;762,3;5,67;40,00;7,83;
Πέμπτη;4;February;2016;:50:00 μμ;120;0;44,79%;42,97%;43,84%;45,53%;54,39%;94,53%;42,00%;51,03%;47,79%;86,83%;22,39;22,13;22,29;20,39;18,60;1,00;18,39;20,92;18,39;9,85;762,4;5,33;40,00;7,82;
Πέμπτη;4;February;2016;:00:00 μμ;120;0;44,63%;42,90%;43,72%;45,73%;54,33%;92,06%;41,94%;50,96%;47,79%;87,00%;22,50;22,20;22,30;20,39;18,60;1,00;18,39;21,04;18,39;9,80;762,5;5,00;40,00;7,80;
Πέμπτη;4;February;2016;:10:00 μμ;120;0;44,43%;42,86%;43,68%;45,86%;54,31%;90,66%;41,90%;50,76%;47,73%;87,17%;22,50;22,20;22,37;20,39;18,62;1,00;18,39;21,10;18,39;9,75;762,5;5,00;40,00;7,77;
Πέμπτη;4;February;2016;:20:00 μμ;110;0;44,26%;42,79%;43,60%;45,95%;54,24%;89,46%;41,90%;50,50%;47,70%;87,33%;22,60;22,20;22,38;20,39;18,62;9,96;18,39;21,19;18,39;9,70;762,6;5,00;40,00;7,73;
Πέμπτη;4;February;2016;:30:00 μμ;100;0;44,09%;42,70%;43,51%;46,03%;54,20%;89,00%;41,90%;50,37%;47,70%;87,50%;22,60;22,20;22,38;20,39;18,61;9,89;18,39;21,28;18,32;9,65;762,7;5,00;40,00;7,70;
Πέμπτη;4;February;2016;:40:00 μμ;100;0;44,00%;42,70%;43,50%;46,16%;54,23%;89,43%;41,90%;50,17%;47,59%;87,67%;22,60;22,20;22,38;20,46;18,63;9,89;18,39;21,33;18,39;9,60;762,8;5,00;40,00;7,67;
Πέμπτη;4;February;2016;:50:00 μμ;80;0;43,86%;42,66%;43,49%;46,13%;54,23%;89,17%;41,90%;50,02%;47,59%;87,83%;22,60;22,20;22,39;20,43;18,64;9,82;18,39;21,39;18,39;9,55;762,9;5,00;40,00;7,63;
Πέμπτη;4;February;2016;:00:00 μμ;110;0;43,79%;42,59%;43,43%;46,20%;54,20%;88,92%;41,90%;49,91%;47,59%;88,00%;22,67;22,22;22,39;20,50;18,66;9,86;18,39;21,39;18,36;9,50;763,0;5,00;40,00;7,60;
Πέμπτη;4;February;2016;:10:00 μμ;90;0;43,70%;42,59%;43,39%;46,23%;54,18%;89,10%;41,90%;49,93%;47,53%;88,00%;22,70;22,29;22,39;20,50;18,63;9,83;18,39;21,42;18,36;9,35;763,1;4,83;40,00;7,45;
Πέμπτη;4;February;2016;:20:00 μμ;90;10;43,63%;42,50%;43,37%;46,36%;54,23%;89,70%;41,91%;49,96%;47,50%;88,00%;22,70;22,32;22,39;20,50;18,67;9,89;18,39;21,46;18,32;9,20;763,2;4,67;40,00;7,30;
Πέμπτη;4;February;2016;:30:00 μμ;350;0;43,63%;42,43%;43,31%;46,40%;54,23%;89,19%;41,91%;49,93%;47,50%;88,00%;22,79;22,39;22,41;20,50;18,70;9,89;18,39;21,40;18,39;9,05;763,3;4,50;40,00;7,15;
Πέμπτη;4;February;2016;:40:00 μμ;530;10;43,90%;42,40%;43,35%;46,27%;54,27%;89,19%;41,91%;50,05%;47,50%;88,00%;22,79;22,39;22,40;20,50;18,70;9,89;18,39;21,45;18,29;8,90;763,4;4,33;40,00;7,00;
Πέμπτη;4;February;2016;:50:00 μμ;500;30;51,33%;42,47%;43,73%;46,73%;54,31%;89,69%;41,94%;50,22%;47,50%;88,00%;22,93;22,39;22,41;20,50;18,70;9,79;18,39;21,48;18,36;8,75;763,5;4,17;40,00;6,85;
Πέμπτη;4;February;2016;:00:00 μμ;100;0;57,66%;43,13%;44,34%;48,26%;54,56%;90,83%;41,83%;50,13%;47,43%;88,00%;23,07;22,53;22,39;20,50;18,70;9,27;18,39;21,49;18,29;8,60;763,7;4,00;40,00;6,70;
Πέμπτη;4;February;2016;:10:00 μμ;110;10;53,70%;43,86%;45,22%;48,90%;54,97%;93,10%;41,74%;49,73%;47,43%;88,17%;23,10;22,60;22,43;20,60;18,70;8,86;18,39;21,41;18,36;8,52;763,8;3,67;40,00;6,65;
Πέμπτη;4;February;2016;:20:00 μμ;120;20;51,16%;44,16%;45,56%;48,43%;55,32%;93,37%;41,59%;49,71%;47,30%;88,33%;23,10;22,70;22,49;20,60;18,70;8,67;18,39;21,47;18,45;8,43;763,9;3,33;40,00;6,60;
Πέμπτη;4;February;2016;:30:00 μμ;370;30;49,43%;44,03%;45,50%;48,43%;73,19%;93,40%;41,41%;49,63%;47,00%;88,50%;23,20;22,70;22,50;20,53;19,33;8,46;18,39;21,50;18,50;8,35;764,0;3,00;40,00;6,55;
Πέμπτη;4;February;2016;:40:00 μμ;210;20;48,09%;43,72%;45,32%;48,90%;77,96%;93,47%;41,30%;49,64%;47,06%;88,67%;23,20;22,79;22,54;20,67;19,70;8,39;18,40;21,51;18,50;8,27;764,1;2,67;40,00;6,50;
Πέμπτη;4;February;2016;:50:00 μμ;110;20;46,96%;43,59%;45,09%;48,79%;81,00%;93,76%;41,18%;49,64%;47,00%;88,83%;23,20;22,79;22,60;20,79;20,04;8,30;18,41;21,56;18,39;8,18;764,2;2,33;40,00;6,45;
Πέμπτη;4;February;2016;:00:00 μμ;100;20;46,50%;43,66%;44,98%;48,60%;87,70%;93,83%;41,06%;49,69%;46,93%;89,00%;23,20;22,73;22,60;20,79;21,76;8,30;18,39;21,47;18,39;8,10;764,3;2,00;40,00;6,40;
Πέμπτη;4;February;2016;:10:00 μμ;100;20;45,99%;43,53%;44,80%;48,16%;89,82%;93,90%;40,97%;50,36%;46,86%;89,33%;23,20;22,73;22,59;20,89;21,04;8,30;18,39;21,40;18,39;7,85;764,4;2,00;38,00;6,20;
Πέμπτη;4;February;2016;:20:00 μμ;100;20;45,53%;43,33%;44,71%;47,89%;92,19%;93,62%;40,92%;50,90%;46,79%;89,67%;23,20;22,70;22,55;20,89;20,61;8,30;18,41;21,44;18,39;7,60;764,5;2,00;36,00;6,00;
Πέμπτη;4;February;2016;:30:00 μμ;100;20;45,10%;43,13%;44,60%;47,55%;93,23%;93,40%;40,80%;51,11%;46,76%;90,00%;23,20;22,63;22,50;20,89;20,33;8,19;18,39;21,40;18,39;7,35;764,6;2,00;34,00;5,80;
Πέμπτη;4;February;2016;:40:00 μμ;100;20;44,77%;42,97%;44,58%;47,36%;93,62%;93,33%;40,73%;51,22%;46,70%;90,33%;23,20;22,60;22,49;21,00;20,12;8,17;18,39;21,43;18,39;7,10;764,6;2,00;32,00;5,60;
Πέμπτη;4;February;2016;:50:00 μμ;100;20;44,55%;42,90%;44,48%;47,29%;93,02%;93,37%;40,70%;51,29%;46,66%;90,67%;23,10;22,53;22,43;21,07;19,99;8,03;18,39;21,43;18,39;6,85;764,7;2,00;30,00;5,40;
Πέμπτη;4;February;2016;:00:00 μμ;110;20;44,33%;42,72%;44,41%;47,16%;91,46%;93,50%;40,73%;51,28%;46,59%;91,00%;23,07;22,46;22,39;21,10;19,90;7,87;18,40;21,46;18,39;6,60;764,7;2,00;28,00;5,20;
Πέμπτη;4;February;2016;:10:00 μμ;110;30;44,20%;42,59%;44,39%;47,09%;89,88%;93,37%;40,77%;51,34%;46,50%;92,00%;23,00;22,39;22,39;21,10;19,87;7,66;18,40;21,48;18,39;6,48;764,8;2,00;27,83;5,23;
Πέμπτη;4;February;2016;:20:00 μμ;80;10;44,16%;42,55%;44,32%;46,97%;88,49%;93,46%;40,79%;51,38%;46,50%;93,00%;23,00;22,34;22,39;21,20;19,81;7,47;18,39;21,48;18,39;6,37;764,8;2,00;27,67;5,27;
Πέμπτη;4;February;2016;:30:00 μμ;230;0;44,03%;42,53%;44,22%;46,83%;87,32%;93,86%;40,77%;51,40%;46,50%;94,00%;23,00;22,26;22,34;21,20;19,73;7,40;18,39;21,50;18,39;6,25;764,8;2,00;27,50;5,30;
Πέμπτη;4;February;2016;:40:00 μμ;420;10;43,76%;42,27%;44,06%;46,06%;86,17%;94,60%;40,73%;51,29%;46,43%;95,00%;22,89;22,13;22,25;21,17;19,70;7,43;18,39;21,41;18,32;6,13;764,8;2,00;27,33;5,33;
Πέμπτη;4;February;2016;:50:00 μμ;240;0;43,63%;42,33%;44,02%;45,60%;84,49%;94,93%;40,70%;51,13%;46,40%;96,00%;22,89;22,10;22,20;21,03;19,62;7,50;18,39;21,39;18,36;6,02;764,8;2,00;27,17;5,37;
Πέμπτη;4;February;2016;12:00;70;0;43,50%;42,40%;44,09%;45,26%;82,39%;94,97%;40,68%;51,01%;46,40%;97,00%;22,79;22,10;22,16;20,96;19,53;7,59;18,39;21,39;18,29;5,90;764,8;2,00;27,00;5,40;
Πέμπτη;4;February;2016;12:10;70;0;43,50%;42,50%;44,12%;45,07%;79,98%;94,90%;40,56%;51,04%;46,29%;96,50%;22,79;22,10;22,10;20,89;19,48;7,59;18,39;21,39;18,29;6,05;764,9;2,00;27,33;5,48;
Πέμπτη;4;February;2016;12:20;70;20;43,50%;42,43%;44,20%;44,76%;77,51%;95,00%;40,50%;51,02%;46,23%;96,00%;22,79;22,03;22,10;20,79;19,39;7,62;18,39;21,39;18,29;6,20;765,0;2,00;27,67;5,57;
Πέμπτη;4;February;2016;12:30;60;20;43,69%;42,43%;44,20%;44,83%;76,91%;95,26%;40,55%;51,15%;46,15%;95,50%;22,79;22,00;22,10;20,79;19,39;7,69;18,39;21,41;18,29;6,35;765,0;2,00;28,00;5,65;
Πέμπτη;4;February;2016;12:40;60;20;43,83%;42,50%;44,23%;45,00%;77,00%;95,09%;40,60%;51,31%;46,23%;95,00%;22,70;22,00;22,10;20,79;19,36;7,80;18,39;21,40;18,29;6,50;765,1;2,00;28,33;5,73;
Πέμπτη;4;February;2016;12:50;60;30;43,90%;42,59%;44,24%;45,40%;76,78%;95,03%;40,72%;51,60%;46,29%;94,50%;22,70;21,89;22,07;20,86;19,29;7,80;18,43;21,39;18,29;6,65;765,1;2,00;28,67;5,82;
Πέμπτη;4;February;2016;13:00;50;20;44,00%;42,66%;44,15%;45,63%;76,40%;95,06%;40,72%;51,87%;46,43%;94,00%;22,70;21,89;22,02;20,89;19,29;7,80;18,41;21,39;18,29;6,80;765,2;2,00;29,00;5,90;
Πέμπτη;4;February;2016;13:10;60;20;43,93%;42,63%;44,18%;45,70%;76,03%;95,26%;40,83%;52,06%;46,56%;93,83%;22,63;21,79;22,00;20,96;19,29;7,80;18,46;21,39;18,29;6,88;765,2;2,00;28,00;5,97;
Πέμπτη;4;February;2016;13:20;50;20;44,00%;42,70%;44,15%;45,79%;74,89%;95,50%;40,86%;52,24%;46,63%;93,67%;22,60;21,79;22,00;21,00;19,23;7,80;18,45;21,39;18,29;6,97;765,2;2,00;27,00;6,03;
Πέμπτη;4;February;2016;13:30;50;20;44,00%;42,79%;44,20%;45,86%;73,90%;95,70%;40,96%;52,42%;46,76%;93,50%;22,53;21,70;22,00;21,00;19,20;7,87;18,46;21,39;18,29;7,05;765,2;2,00;26,00;6,10;
Πέμπτη;4;February;2016;13:40;60;30;44,00%;42,86%;44,20%;46,09%;73,28%;96,00%;41,01%;52,59%;46,79%;93,33%;22,50;21,70;22,00;21,10;19,19;7,90;18,47;21,39;18,29;7,13;765,2;2,00;25,00;6,17;
Πέμπτη;4;February;2016;13:50;70;20;44,06%;42,93%;44,20%;46,20%;72,57%;96,00%;41,06%;52,70%;46,86%;93,17%;22,50;21,60;21,99;21,20;19,19;7,90;18,47;21,39;18,29;7,22;765,2;2,00;24,00;6,23;
Παρασκευή;5;February;2016;2:00;60;20;44,00%;43,00%;44,20%;46,26%;71,92%;96,06%;41,08%;52,77%;46,90%;93,00%;22,39;21,60;21,99;21,13;19,18;7,90;18,48;21,35;18,29;7,30;765,2;2,00;23,00;6,30;
Παρασκευή;5;February;2016;2:10;60;20;44,00%;43,00%;44,23%;46,29%;71,42%;96,13%;41,16%;52,98%;46,97%;93,67%;22,39;21,60;22,00;21,20;19,11;7,87;18,48;21,29;18,29;7,25;765,2;1,83;27,17;6,35;
Παρασκευή;5;February;2016;2:20;40;10;44,06%;43,06%;44,21%;46,29%;70,96%;95,73%;41,20%;53,28%;47,09%;94,33%;22,39;21,53;22,00;21,20;19,12;7,73;18,50;21,29;18,29;7,20;765,2;1,67;31,33;6,40;
Παρασκευή;5;February;2016;2:30;20;0;44,23%;43,23%;44,20%;46,16%;70,53%;95,40%;41,23%;53,54%;47,16%;95,00%;22,29;21,50;21,96;21,20;19,11;7,50;18,50;21,29;18,29;7,15;765,2;1,50;35,50;6,45;
Παρασκευή;5;February;2016;2:40;20;0;44,29%;43,24%;44,20%;46,03%;70,15%;95,66%;41,28%;53,80%;47,29%;95,67%;22,29;21,42;21,93;21,20;19,10;7,43;18,50;21,25;18,29;7,10;765,2;1,33;39,67;6,50;
Παρασκευή;5;February;2016;2:50;20;0;44,20%;43,36%;44,20%;45,90%;69,83%;96,09%;41,29%;54,02%;47,36%;96,33%;22,20;21,39;21,90;21,10;19,10;7,30;18,50;21,20;18,29;7,05;765,2;1,17;43,83;6,55;
Παρασκευή;5;February;2016;:00:00 πμ;30;0;44,20%;43,40%;44,22%;45,83%;69,51%;96,16%;41,30%;54,10%;47,53%;97,00%;22,20;21,39;21,89;21,03;19,10;7,23;18,50;21,20;18,29;7,00;765,2;1,00;48,00;6,60;
Παρασκευή;5;February;2016;:10:00 πμ;50;0;44,29%;43,47%;44,15%;45,79%;69,16%;96,67%;41,36%;54,21%;47,66%;97,33%;22,17;21,32;21,84;20,96;19,04;7,23;18,50;21,20;18,29;7,05;765,1;1,17;45,00;6,68;
Παρασκευή;5;February;2016;:20:00 πμ;50;0;44,29%;43,53%;44,23%;45,86%;68,83%;97,06%;41,38%;54,31%;47,83%;97,67%;22,10;21,29;21,85;20,89;19,00;7,37;18,48;21,17;18,29;7,10;765,0;1,33;42,00;6,77;
Παρασκευή;5;February;2016;:30:00 πμ;50;0;44,33%;43,53%;44,27%;45,86%;68,57%;97,23%;41,40%;54,45%;47,97%;98,00%;22,10;21,23;21,87;20,86;19,00;7,50;18,50;21,13;18,29;7,15;765,0;1,50;39,00;6,85;
